device_id,event_time,value
device_49,2026-04-22T06:20:55.275407,51.66
device_49,2026-04-22T06:19:55.275407,58.53
device_49,2026-04-22T06:18:55.275407,58.01
device_49,2026-04-22T06:17:55.275407,54.5
device_49,2026-04-22T06:16:55.275407,56.7
device_49,2026-04-22T06:15:55.275407,52.26
device_49,2026-04-22T06:14:55.275407,57.12
device_49,2026-04-22T06:13:55.275407,60.38
device_49,2026-04-22T06:12:55.275407,53.1
device_49,2026-04-22T06:11:55.275407,53.37
device_49,2026-04-22T06:10:55.275407,52.27
device_49,2026-04-22T06:09:55.275407,54.32
device_49,2026-04-22T06:08:55.275407,62.79
device_49,2026-04-22T06:07:55.275407,49.85
device_49,2026-04-22T06:06:55.275407,55.73
device_49,2026-04-22T06:05:55.275407,49.12
device_49,2026-04-22T06:04:55.275407,55.41
device_49,2026-04-22T06:03:55.275407,59.53
device_49,2026-04-22T06:02:55.275407,50.91
device_49,2026-04-22T06:01:55.275407,54.85
device_49,2026-04-22T06:00:55.275407,49.43
device_49,2026-04-22T05:59:55.275407,59.38
device_49,2026-04-22T05:58:55.275407,51.81
device_49,2026-04-22T05:57:55.275407,52.93
device_49,2026-04-22T05:56:55.275407,55.22
device_49,2026-04-22T05:55:55.275407,58.4
device_49,2026-04-22T05:54:55.275407,54.42
device_49,2026-04-22T05:53:55.275407,57.27
device_49,2026-04-22T05:52:55.275407,51.13
device_49,2026-04-22T05:51:55.275407,46.71
device_49,2026-04-22T05:50:55.275407,51.85
device_49,2026-04-22T05:49:55.275407,52.42
device_49,2026-04-22T05:48:55.275407,63.2
device_50,2026-04-22T06:37:55.275407,54.91
device_50,2026-04-22T06:36:55.275407,47.0
device_50,2026-04-22T06:35:55.275407,58.96
device_50,2026-04-22T06:34:55.275407,56.66
device_50,2026-04-22T06:33:55.275407,56.69
device_50,2026-04-22T06:32:55.275407,56.11
device_50,2026-04-22T06:31:55.275407,50.95
device_50,2026-04-22T06:30:55.275407,49.72
device_50,2026-04-22T06:29:55.275407,50.28
device_50,2026-04-22T06:28:55.275407,59.71
device_50,2026-04-22T06:27:55.275407,63.59
device_50,2026-04-22T06:26:55.275407,58.61
device_50,2026-04-22T06:25:55.275407,55.62
device_50,2026-04-22T06:24:55.275407,52.09
device_50,2026-04-22T06:23:55.275407,62.02
device_50,2026-04-22T06:22:55.275407,47.01
device_50,2026-04-22T06:21:55.275407,55.6
device_50,2026-04-22T06:20:55.275407,57.72
device_50,2026-04-22T06:19:55.275407,54.47
device_50,2026-04-22T06:18:55.275407,59.0
device_50,2026-04-22T06:17:55.275407,51.6
device_50,2026-04-22T06:16:55.275407,58.6
device_50,2026-04-22T06:15:55.275407,59.8
device_50,2026-04-22T06:14:55.275407,53.65
device_50,2026-04-22T06:13:55.275407,54.04
device_50,2026-04-22T06:12:55.275407,57.54
device_50,2026-04-22T06:11:55.275407,49.84
device_50,2026-04-22T06:10:55.275407,58.83
device_50,2026-04-22T06:09:55.275407,50.73
device_50,2026-04-22T06:08:55.275407,51.79
device_50,2026-04-22T06:07:55.275407,53.12
device_50,2026-04-22T06:06:55.275407,47.65
device_50,2026-04-22T06:05:55.275407,61.04
device_50,2026-04-22T06:04:55.275407,56.37
device_50,2026-04-22T06:03:55.275407,53.88
device_50,2026-04-22T06:02:55.275407,59.19
device_50,2026-04-22T06:01:55.275407,61.94
device_50,2026-04-22T06:00:55.275407,55.62
device_50,2026-04-22T05:59:55.275407,52.91
device_50,2026-04-22T05:58:55.275407,52.52
device_50,2026-04-22T05:57:55.275407,57.84
device_50,2026-04-22T05:56:55.275407,49.0
device_50,2026-04-22T05:55:55.275407,50.14
device_50,2026-04-22T05:54:55.275407,54.92
device_50,2026-04-22T05:53:55.275407,53.42
device_50,2026-04-22T05:52:55.275407,55.54
device_50,2026-04-22T05:51:55.275407,60.99
device_50,2026-04-22T05:50:55.275407,50.16
device_50,2026-04-22T05:49:55.275407,53.67
device_50,2026-04-22T05:48:55.275407,62.24
device_51,2026-04-22T06:37:55.275407,56.32
device_51,2026-04-22T06:36:55.275407,55.46
device_51,2026-04-22T06:35:55.275407,45.99
device_51,2026-04-22T06:34:55.275407,56.6
device_51,2026-04-22T06:33:55.275407,46.48
device_51,2026-04-22T06:32:55.275407,57.86
device_51,2026-04-22T06:31:55.275407,50.62
device_51,2026-04-22T06:30:55.275407,51.27
device_51,2026-04-22T06:29:55.275407,53.35
device_51,2026-04-22T06:28:55.275407,51.42
device_51,2026-04-22T06:27:55.275407,55.3
device_51,2026-04-22T06:26:55.275407,55.67
device_51,2026-04-22T06:25:55.275407,56.22
device_51,2026-04-22T06:24:55.275407,57.24
device_51,2026-04-22T06:23:55.275407,57.89
device_51,2026-04-22T06:22:55.275407,48.79
device_51,2026-04-22T06:21:55.275407,50.94
device_51,2026-04-22T06:20:55.275407,62.75
device_51,2026-04-22T06:19:55.275407,47.91
device_51,2026-04-22T06:18:55.275407,60.04
device_51,2026-04-22T06:17:55.275407,52.92
device_51,2026-04-22T06:16:55.275407,49.02
device_51,2026-04-22T06:15:55.275407,57.44
device_51,2026-04-22T06:14:55.275407,51.02
device_51,2026-04-22T06:13:55.275407,56.99
device_51,2026-04-22T06:12:55.275407,49.63
device_51,2026-04-22T06:11:55.275407,58.49
device_51,2026-04-22T06:10:55.275407,61.72
device_51,2026-04-22T06:09:55.275407,58.14
device_51,2026-04-22T06:08:55.275407,52.42
device_51,2026-04-22T06:07:55.275407,51.98
device_51,2026-04-22T06:06:55.275407,54.32
device_51,2026-04-22T06:05:55.275407,56.85
device_51,2026-04-22T06:04:55.275407,56.21
device_51,2026-04-22T06:03:55.275407,49.75
device_51,2026-04-22T06:02:55.275407,58.79
device_51,2026-04-22T06:01:55.275407,55.35
device_51,2026-04-22T06:00:55.275407,62.6
device_51,2026-04-22T05:59:55.275407,61.46
device_51,2026-04-22T05:58:55.275407,59.5
device_51,2026-04-22T05:57:55.275407,60.41
device_51,2026-04-22T05:56:55.275407,50.05
device_51,2026-04-22T05:55:55.275407,53.0
device_51,2026-04-22T05:54:55.275407,47.06
device_51,2026-04-22T05:53:55.275407,61.55
device_51,2026-04-22T05:52:55.275407,49.65
device_51,2026-04-22T05:51:55.275407,56.93
device_51,2026-04-22T05:50:55.275407,57.83
device_51,2026-04-22T05:49:55.275407,53.48
device_51,2026-04-22T05:48:55.275407,57.75
device_52,2026-04-22T06:37:55.275407,52.87
device_52,2026-04-22T06:36:55.275407,53.48
device_52,2026-04-22T06:35:55.275407,51.19
device_52,2026-04-22T06:34:55.275407,57.32
device_52,2026-04-22T06:33:55.275407,55.13
device_52,2026-04-22T06:32:55.275407,53.39
device_52,2026-04-22T06:31:55.275407,58.67
device_52,2026-04-22T06:30:55.275407,48.13
device_52,2026-04-22T06:29:55.275407,58.06
device_52,2026-04-22T06:28:55.275407,57.58
device_52,2026-04-22T06:27:55.275407,55.09
device_52,2026-04-22T06:26:55.275407,54.97
device_52,2026-04-22T06:25:55.275407,53.2
device_52,2026-04-22T06:24:55.275407,57.44
device_52,2026-04-22T06:23:55.275407,47.53
device_52,2026-04-22T06:22:55.275407,50.11
device_52,2026-04-22T06:21:55.275407,59.33
device_52,2026-04-22T06:20:55.275407,54.41
device_52,2026-04-22T06:19:55.275407,54.4
device_52,2026-04-22T06:18:55.275407,54.56
device_52,2026-04-22T06:17:55.275407,58.41
device_52,2026-04-22T06:16:55.275407,47.32
device_52,2026-04-22T06:15:55.275407,49.47
device_52,2026-04-22T06:14:55.275407,53.66
device_52,2026-04-22T06:13:55.275407,50.92
device_52,2026-04-22T06:12:55.275407,59.58
device_52,2026-04-22T06:11:55.275407,50.98
device_52,2026-04-22T06:10:55.275407,59.36
device_52,2026-04-22T06:09:55.275407,61.21
device_52,2026-04-22T06:08:55.275407,52.49
device_52,2026-04-22T06:07:55.275407,57.64
device_52,2026-04-22T06:06:55.275407,55.47
device_52,2026-04-22T06:05:55.275407,60.39
device_52,2026-04-22T06:04:55.275407,59.51
device_52,2026-04-22T06:03:55.275407,54.39
device_52,2026-04-22T06:02:55.275407,47.85
device_52,2026-04-22T06:01:55.275407,56.27
device_52,2026-04-22T06:00:55.275407,52.67
device_52,2026-04-22T05:59:55.275407,56.94
device_52,2026-04-22T05:58:55.275407,55.54
device_52,2026-04-22T05:57:55.275407,64.0
device_52,2026-04-22T05:56:55.275407,55.63
device_52,2026-04-22T05:55:55.275407,54.6
device_52,2026-04-22T05:54:55.275407,51.97
device_52,2026-04-22T05:53:55.275407,54.89
device_52,2026-04-22T05:52:55.275407,55.8
device_52,2026-04-22T05:51:55.275407,57.58
device_52,2026-04-22T05:50:55.275407,53.23
device_52,2026-04-22T05:49:55.275407,55.25
device_52,2026-04-22T05:48:55.275407,57.58
device_53,2026-04-22T06:37:55.275407,53.54
device_53,2026-04-22T06:36:55.275407,56.02
device_53,2026-04-22T06:35:55.275407,57.24
device_53,2026-04-22T06:34:55.275407,59.1
device_53,2026-04-22T06:33:55.275407,54.56
device_53,2026-04-22T06:32:55.275407,50.92
device_53,2026-04-22T06:31:55.275407,62.35
device_53,2026-04-22T06:30:55.275407,50.91
device_53,2026-04-22T06:29:55.275407,58.05
device_53,2026-04-22T06:28:55.275407,51.31
device_53,2026-04-22T06:27:55.275407,54.9
device_53,2026-04-22T06:26:55.275407,62.04
device_53,2026-04-22T06:25:55.275407,62.6
device_53,2026-04-22T06:24:55.275407,55.86
device_53,2026-04-22T06:23:55.275407,56.45
device_53,2026-04-22T06:22:55.275407,49.63
device_53,2026-04-22T06:21:55.275407,52.24
device_53,2026-04-22T06:20:55.275407,60.37
device_53,2026-04-22T06:19:55.275407,55.24
device_53,2026-04-22T06:18:55.275407,51.38
device_53,2026-04-22T06:17:55.275407,52.64
device_53,2026-04-22T06:16:55.275407,46.93
device_53,2026-04-22T06:15:55.275407,62.15
device_53,2026-04-22T06:14:55.275407,49.81
device_53,2026-04-22T06:13:55.275407,47.76
device_53,2026-04-22T06:12:55.275407,57.95
device_53,2026-04-22T06:11:55.275407,48.91
device_53,2026-04-22T06:10:55.275407,59.0
device_53,2026-04-22T06:09:55.275407,62.22
device_53,2026-04-22T06:08:55.275407,54.06
device_53,2026-04-22T06:07:55.275407,54.65
device_53,2026-04-22T06:06:55.275407,56.25
device_53,2026-04-22T06:05:55.275407,52.34
device_53,2026-04-22T06:04:55.275407,53.05
device_53,2026-04-22T06:03:55.275407,50.07
device_53,2026-04-22T06:02:55.275407,53.39
device_53,2026-04-22T06:01:55.275407,60.62
device_53,2026-04-22T06:00:55.275407,49.34
device_53,2026-04-22T05:59:55.275407,61.31
device_53,2026-04-22T05:58:55.275407,53.79
device_53,2026-04-22T05:57:55.275407,55.63
device_53,2026-04-22T05:56:55.275407,54.82
device_53,2026-04-22T05:55:55.275407,59.26
device_53,2026-04-22T05:54:55.275407,54.33
device_53,2026-04-22T05:53:55.275407,59.46
device_53,2026-04-22T05:52:55.275407,49.6
device_53,2026-04-22T05:51:55.275407,50.51
device_53,2026-04-22T05:50:55.275407,55.51
device_53,2026-04-22T05:49:55.275407,56.42
device_53,2026-04-22T05:48:55.275407,53.87
device_54,2026-04-22T06:37:55.275407,49.98
device_54,2026-04-22T06:36:55.275407,55.22
device_54,2026-04-22T06:35:55.275407,51.37
device_54,2026-04-22T06:34:55.275407,52.67
device_54,2026-04-22T06:33:55.275407,60.45
device_54,2026-04-22T06:32:55.275407,51.43
device_54,2026-04-22T06:31:55.275407,48.06
device_54,2026-04-22T06:30:55.275407,50.45
device_54,2026-04-22T06:29:55.275407,51.32
device_54,2026-04-22T06:28:55.275407,60.31
device_54,2026-04-22T06:27:55.275407,53.65
device_54,2026-04-22T06:26:55.275407,54.92
device_54,2026-04-22T06:25:55.275407,62.87
device_54,2026-04-22T06:24:55.275407,55.29
device_54,2026-04-22T06:23:55.275407,58.5
device_54,2026-04-22T06:22:55.275407,54.99
device_54,2026-04-22T06:21:55.275407,60.68
device_54,2026-04-22T06:20:55.275407,49.76
device_54,2026-04-22T06:19:55.275407,53.69
device_54,2026-04-22T06:18:55.275407,61.17
device_54,2026-04-22T06:17:55.275407,55.42
device_54,2026-04-22T06:16:55.275407,58.07
device_54,2026-04-22T06:15:55.275407,58.58
device_54,2026-04-22T06:14:55.275407,55.69
device_54,2026-04-22T06:13:55.275407,57.48
device_54,2026-04-22T06:12:55.275407,51.91
device_54,2026-04-22T06:11:55.275407,55.87
device_54,2026-04-22T06:10:55.275407,54.94
device_54,2026-04-22T06:09:55.275407,55.48
device_54,2026-04-22T06:08:55.275407,51.25
device_54,2026-04-22T06:07:55.275407,61.72
device_54,2026-04-22T06:06:55.275407,47.99
device_54,2026-04-22T06:05:55.275407,58.03
device_54,2026-04-22T06:04:55.275407,57.42
device_54,2026-04-22T06:03:55.275407,54.64
device_54,2026-04-22T06:02:55.275407,55.31
device_54,2026-04-22T06:01:55.275407,57.3
device_54,2026-04-22T06:00:55.275407,46.74
device_54,2026-04-22T05:59:55.275407,55.5
device_54,2026-04-22T05:58:55.275407,46.8
device_54,2026-04-22T05:57:55.275407,51.58
device_54,2026-04-22T05:56:55.275407,58.49
device_54,2026-04-22T05:55:55.275407,57.24
device_54,2026-04-22T05:54:55.275407,48.14
device_54,2026-04-22T05:53:55.275407,55.92
device_54,2026-04-22T05:52:55.275407,51.2
device_54,2026-04-22T05:51:55.275407,48.8
device_54,2026-04-22T05:50:55.275407,52.41
device_54,2026-04-22T05:49:55.275407,48.95
device_54,2026-04-22T05:48:55.275407,63.23
device_55,2026-04-22T06:37:55.275407,57.46
device_55,2026-04-22T06:36:55.275407,58.65
device_55,2026-04-22T06:35:55.275407,53.1
device_55,2026-04-22T06:34:55.275407,47.56
device_55,2026-04-22T06:33:55.275407,62.19
device_55,2026-04-22T06:32:55.275407,57.8
device_55,2026-04-22T06:31:55.275407,61.04
device_55,2026-04-22T06:30:55.275407,53.9
device_55,2026-04-22T06:29:55.275407,54.97
device_55,2026-04-22T06:28:55.275407,55.9
device_55,2026-04-22T06:27:55.275407,47.41
device_55,2026-04-22T06:26:55.275407,52.79
device_55,2026-04-22T06:25:55.275407,62.73
device_55,2026-04-22T06:24:55.275407,57.58
device_55,2026-04-22T06:23:55.275407,52.93
device_55,2026-04-22T06:22:55.275407,57.82
device_55,2026-04-22T06:21:55.275407,56.04
device_55,2026-04-22T06:20:55.275407,59.59
device_55,2026-04-22T06:19:55.275407,54.42
device_55,2026-04-22T06:18:55.275407,52.32
device_55,2026-04-22T06:17:55.275407,56.52
device_55,2026-04-22T06:16:55.275407,60.36
device_55,2026-04-22T06:15:55.275407,54.09
device_55,2026-04-22T06:14:55.275407,49.67
device_55,2026-04-22T06:13:55.275407,54.21
device_55,2026-04-22T06:12:55.275407,47.05
device_55,2026-04-22T06:11:55.275407,57.41
device_55,2026-04-22T06:10:55.275407,52.97
device_55,2026-04-22T06:09:55.275407,58.56
device_55,2026-04-22T06:08:55.275407,55.97
device_55,2026-04-22T06:07:55.275407,54.19
device_55,2026-04-22T06:06:55.275407,51.58
device_55,2026-04-22T06:05:55.275407,54.85
device_55,2026-04-22T06:04:55.275407,49.96
device_55,2026-04-22T06:03:55.275407,49.57
device_55,2026-04-22T06:02:55.275407,52.6
device_55,2026-04-22T06:01:55.275407,50.58
device_55,2026-04-22T06:00:55.275407,51.12
device_55,2026-04-22T05:59:55.275407,56.83
device_55,2026-04-22T05:58:55.275407,53.96
device_55,2026-04-22T05:57:55.275407,55.33
device_55,2026-04-22T05:56:55.275407,57.19
device_55,2026-04-22T05:55:55.275407,50.3
device_55,2026-04-22T05:54:55.275407,57.07
device_55,2026-04-22T05:53:55.275407,54.39
device_55,2026-04-22T05:52:55.275407,53.96
device_55,2026-04-22T05:51:55.275407,48.34
device_55,2026-04-22T05:50:55.275407,57.43
device_55,2026-04-22T05:49:55.275407,52.27
device_55,2026-04-22T05:48:55.275407,49.29
device_56,2026-04-22T06:37:55.275407,59.82
device_56,2026-04-22T06:36:55.275407,56.08
device_56,2026-04-22T06:35:55.275407,50.9
device_56,2026-04-22T06:34:55.275407,61.02
device_56,2026-04-22T06:33:55.275407,50.35
device_56,2026-04-22T06:32:55.275407,56.92
device_56,2026-04-22T06:31:55.275407,56.54
device_56,2026-04-22T06:30:55.275407,52.33
device_56,2026-04-22T06:29:55.275407,48.94
device_56,2026-04-22T06:28:55.275407,56.06
device_56,2026-04-22T06:27:55.275407,54.65
device_56,2026-04-22T06:26:55.275407,55.19
device_56,2026-04-22T06:25:55.275407,53.13
device_56,2026-04-22T06:24:55.275407,59.85
device_56,2026-04-22T06:23:55.275407,56.73
device_56,2026-04-22T06:22:55.275407,47.78
device_56,2026-04-22T06:21:55.275407,54.72
device_56,2026-04-22T06:20:55.275407,50.74
device_56,2026-04-22T06:19:55.275407,58.88
device_56,2026-04-22T06:18:55.275407,59.82
device_56,2026-04-22T06:17:55.275407,51.58
device_56,2026-04-22T06:16:55.275407,51.05
device_56,2026-04-22T06:15:55.275407,54.7
device_56,2026-04-22T06:14:55.275407,56.91
device_56,2026-04-22T06:13:55.275407,51.46
device_56,2026-04-22T06:12:55.275407,59.58
device_56,2026-04-22T06:11:55.275407,60.65
device_56,2026-04-22T06:10:55.275407,52.96
device_56,2026-04-22T06:09:55.275407,57.39
device_56,2026-04-22T06:08:55.275407,59.12
device_56,2026-04-22T06:07:55.275407,53.4
device_56,2026-04-22T06:06:55.275407,57.85
device_56,2026-04-22T06:05:55.275407,50.36
device_56,2026-04-22T06:04:55.275407,57.73
device_56,2026-04-22T06:03:55.275407,54.6
device_56,2026-04-22T06:02:55.275407,55.42
device_56,2026-04-22T06:01:55.275407,48.78
device_56,2026-04-22T06:00:55.275407,53.91
device_56,2026-04-22T05:59:55.275407,51.12
device_56,2026-04-22T05:58:55.275407,58.16
device_56,2026-04-22T05:57:55.275407,52.63
device_56,2026-04-22T05:56:55.275407,60.84
device_56,2026-04-22T05:55:55.275407,53.28
device_56,2026-04-22T05:54:55.275407,58.43
device_56,2026-04-22T05:53:55.275407,46.58
device_56,2026-04-22T05:52:55.275407,57.89
device_56,2026-04-22T05:51:55.275407,57.72
device_56,2026-04-22T05:50:55.275407,60.89
device_56,2026-04-22T05:49:55.275407,56.14
device_56,2026-04-22T05:48:55.275407,51.25
device_57,2026-04-22T06:37:55.275407,56.79
device_57,2026-04-22T06:36:55.275407,59.02
device_57,2026-04-22T06:35:55.275407,57.62
device_57,2026-04-22T06:34:55.275407,50.39
device_57,2026-04-22T06:33:55.275407,60.77
device_57,2026-04-22T06:32:55.275407,56.69
device_57,2026-04-22T06:31:55.275407,52.7
device_57,2026-04-22T06:30:55.275407,55.08
device_57,2026-04-22T06:29:55.275407,50.55
device_57,2026-04-22T06:28:55.275407,53.8
device_57,2026-04-22T06:27:55.275407,62.96
device_57,2026-04-22T06:26:55.275407,58.78
device_57,2026-04-22T06:25:55.275407,56.28
device_57,2026-04-22T06:24:55.275407,51.88
device_57,2026-04-22T06:23:55.275407,62.68
device_57,2026-04-22T06:22:55.275407,53.85
device_57,2026-04-22T06:21:55.275407,57.79
device_57,2026-04-22T06:20:55.275407,56.1
device_57,2026-04-22T06:19:55.275407,58.16
device_57,2026-04-22T06:18:55.275407,56.49
device_57,2026-04-22T06:17:55.275407,56.57
device_57,2026-04-22T06:16:55.275407,57.02
device_57,2026-04-22T06:15:55.275407,57.14
device_57,2026-04-22T06:14:55.275407,54.57
device_57,2026-04-22T06:13:55.275407,60.93
device_57,2026-04-22T06:12:55.275407,59.21
device_57,2026-04-22T06:11:55.275407,58.43
device_57,2026-04-22T06:10:55.275407,56.08
device_57,2026-04-22T06:09:55.275407,55.32
device_57,2026-04-22T06:08:55.275407,58.17
device_57,2026-04-22T06:07:55.275407,47.28
device_57,2026-04-22T06:06:55.275407,49.08
device_57,2026-04-22T06:05:55.275407,52.61
device_57,2026-04-22T06:04:55.275407,52.98
device_57,2026-04-22T06:03:55.275407,53.71
device_57,2026-04-22T06:02:55.275407,55.59
device_57,2026-04-22T06:01:55.275407,48.39
device_57,2026-04-22T06:00:55.275407,54.65
device_57,2026-04-22T05:59:55.275407,60.23
device_57,2026-04-22T05:58:55.275407,57.74
device_57,2026-04-22T05:57:55.275407,62.16
device_57,2026-04-22T05:56:55.275407,57.26
device_57,2026-04-22T05:55:55.275407,59.98
device_57,2026-04-22T05:54:55.275407,59.91
device_57,2026-04-22T05:53:55.275407,56.72
device_57,2026-04-22T05:52:55.275407,48.92
device_57,2026-04-22T05:51:55.275407,55.11
device_57,2026-04-22T05:50:55.275407,56.44
device_57,2026-04-22T05:49:55.275407,55.21
device_57,2026-04-22T05:48:55.275407,55.52
device_58,2026-04-22T06:37:55.275407,52.1
device_58,2026-04-22T06:36:55.275407,56.6
device_58,2026-04-22T06:35:55.275407,60.4
device_58,2026-04-22T06:34:55.275407,51.82
device_58,2026-04-22T06:33:55.275407,59.31
device_58,2026-04-22T06:32:55.275407,58.85
device_58,2026-04-22T06:31:55.275407,48.46
device_58,2026-04-22T06:30:55.275407,53.63
device_58,2026-04-22T06:29:55.275407,60.86
device_58,2026-04-22T06:28:55.275407,52.8
device_58,2026-04-22T06:27:55.275407,49.96
device_58,2026-04-22T06:26:55.275407,54.65
device_58,2026-04-22T06:25:55.275407,51.33
device_58,2026-04-22T06:24:55.275407,58.72
device_58,2026-04-22T06:23:55.275407,58.27
device_58,2026-04-22T06:22:55.275407,57.32
device_58,2026-04-22T06:21:55.275407,61.41
device_58,2026-04-22T06:20:55.275407,52.92
device_58,2026-04-22T06:19:55.275407,53.24
device_58,2026-04-22T06:18:55.275407,51.84
device_58,2026-04-22T06:17:55.275407,51.41
device_58,2026-04-22T06:16:55.275407,55.17
device_58,2026-04-22T06:15:55.275407,51.69
device_58,2026-04-22T06:14:55.275407,60.32
device_58,2026-04-22T06:13:55.275407,50.71
device_58,2026-04-22T06:12:55.275407,52.94
device_58,2026-04-22T06:11:55.275407,55.79
device_58,2026-04-22T06:10:55.275407,57.7
device_58,2026-04-22T06:09:55.275407,55.55
device_58,2026-04-22T06:08:55.275407,61.62
device_58,2026-04-22T06:07:55.275407,52.37
device_58,2026-04-22T06:06:55.275407,62.25
device_58,2026-04-22T06:05:55.275407,52.38
device_58,2026-04-22T06:04:55.275407,53.61
device_58,2026-04-22T06:03:55.275407,53.74
device_58,2026-04-22T06:02:55.275407,59.5
device_58,2026-04-22T06:01:55.275407,51.66
device_58,2026-04-22T06:00:55.275407,60.51
device_58,2026-04-22T05:59:55.275407,56.46
device_58,2026-04-22T05:58:55.275407,55.86
device_58,2026-04-22T05:57:55.275407,58.36
device_58,2026-04-22T05:56:55.275407,55.17
device_58,2026-04-22T05:55:55.275407,53.14
device_58,2026-04-22T05:54:55.275407,54.8
device_58,2026-04-22T05:53:55.275407,54.09
device_58,2026-04-22T05:52:55.275407,51.58
device_58,2026-04-22T05:51:55.275407,63.83
device_58,2026-04-22T05:50:55.275407,47.12
device_58,2026-04-22T05:49:55.275407,58.84
device_58,2026-04-22T05:48:55.275407,60.21
device_59,2026-04-22T06:37:55.275407,52.18
device_59,2026-04-22T06:36:55.275407,57.29
device_59,2026-04-22T06:35:55.275407,57.2
device_59,2026-04-22T06:34:55.275407,57.65
device_59,2026-04-22T06:33:55.275407,57.96
device_59,2026-04-22T06:32:55.275407,57.58
device_59,2026-04-22T06:31:55.275407,46.26
device_59,2026-04-22T06:30:55.275407,52.83
device_59,2026-04-22T06:29:55.275407,49.73
device_59,2026-04-22T06:28:55.275407,51.52
device_59,2026-04-22T06:27:55.275407,47.39
device_59,2026-04-22T06:26:55.275407,56.62
device_59,2026-04-22T06:25:55.275407,50.38
device_59,2026-04-22T06:24:55.275407,56.48
device_59,2026-04-22T06:23:55.275407,54.06
device_59,2026-04-22T06:22:55.275407,56.07
device_59,2026-04-22T06:21:55.275407,50.6
device_59,2026-04-22T06:20:55.275407,55.2
device_59,2026-04-22T06:19:55.275407,54.3
device_59,2026-04-22T06:18:55.275407,63.24
device_59,2026-04-22T06:17:55.275407,52.37
device_59,2026-04-22T06:16:55.275407,61.31
device_59,2026-04-22T06:15:55.275407,48.51
device_59,2026-04-22T06:14:55.275407,49.44
device_59,2026-04-22T06:13:55.275407,56.97
device_59,2026-04-22T06:12:55.275407,55.48
device_59,2026-04-22T06:11:55.275407,56.01
device_59,2026-04-22T06:10:55.275407,55.11
device_59,2026-04-22T06:09:55.275407,52.88
device_59,2026-04-22T06:08:55.275407,50.41
device_59,2026-04-22T06:07:55.275407,55.32
device_59,2026-04-22T06:06:55.275407,59.96
device_59,2026-04-22T06:05:55.275407,55.86
device_59,2026-04-22T06:04:55.275407,51.79
device_59,2026-04-22T06:03:55.275407,60.0
device_59,2026-04-22T06:02:55.275407,57.4
device_59,2026-04-22T06:01:55.275407,58.92
device_59,2026-04-22T06:00:55.275407,59.63
device_59,2026-04-22T05:59:55.275407,62.28
device_59,2026-04-22T05:58:55.275407,49.61
device_59,2026-04-22T05:57:55.275407,57.21
device_59,2026-04-22T05:56:55.275407,50.42
device_59,2026-04-22T05:55:55.275407,53.31
device_59,2026-04-22T05:54:55.275407,53.57
device_59,2026-04-22T05:53:55.275407,58.89
device_59,2026-04-22T05:52:55.275407,58.85
device_59,2026-04-22T05:51:55.275407,55.75
device_59,2026-04-22T05:50:55.275407,58.07
device_59,2026-04-22T05:49:55.275407,58.25
device_59,2026-04-22T05:48:55.275407,60.4
device_60,2026-04-22T06:37:55.275407,59.01
device_60,2026-04-22T06:36:55.275407,51.78
device_60,2026-04-22T06:35:55.275407,59.28
device_60,2026-04-22T06:34:55.275407,53.93
device_60,2026-04-22T06:33:55.275407,52.36
device_60,2026-04-22T06:32:55.275407,54.02
device_60,2026-04-22T06:31:55.275407,56.14
device_60,2026-04-22T06:30:55.275407,53.35
device_60,2026-04-22T06:29:55.275407,51.18
device_60,2026-04-22T06:28:55.275407,61.7
device_60,2026-04-22T06:27:55.275407,58.64
device_60,2026-04-22T06:26:55.275407,58.24
device_60,2026-04-22T06:25:55.275407,54.81
device_60,2026-04-22T06:24:55.275407,56.46
device_60,2026-04-22T06:23:55.275407,48.38
device_60,2026-04-22T06:22:55.275407,54.22
device_60,2026-04-22T06:21:55.275407,54.2
device_60,2026-04-22T06:20:55.275407,58.68
device_60,2026-04-22T06:19:55.275407,51.56
device_60,2026-04-22T06:18:55.275407,55.8
device_60,2026-04-22T06:17:55.275407,51.76
device_60,2026-04-22T06:16:55.275407,57.17
device_60,2026-04-22T06:15:55.275407,53.24
device_60,2026-04-22T06:14:55.275407,49.5
device_60,2026-04-22T06:13:55.275407,55.54
device_60,2026-04-22T06:12:55.275407,50.18
device_60,2026-04-22T06:11:55.275407,54.23
device_60,2026-04-22T06:10:55.275407,59.27
device_60,2026-04-22T06:09:55.275407,55.47
device_60,2026-04-22T06:08:55.275407,49.59
device_60,2026-04-22T06:07:55.275407,60.35
device_60,2026-04-22T06:06:55.275407,61.29
device_60,2026-04-22T06:05:55.275407,47.73
device_60,2026-04-22T06:04:55.275407,48.84
device_60,2026-04-22T06:03:55.275407,58.02
device_60,2026-04-22T06:02:55.275407,55.68
device_60,2026-04-22T06:01:55.275407,58.06
device_60,2026-04-22T06:00:55.275407,56.13
device_60,2026-04-22T05:59:55.275407,48.8
device_60,2026-04-22T05:58:55.275407,59.12
device_60,2026-04-22T05:57:55.275407,53.88
device_60,2026-04-22T05:56:55.275407,53.78
device_60,2026-04-22T05:55:55.275407,55.31
device_60,2026-04-22T05:54:55.275407,46.36
device_60,2026-04-22T05:53:55.275407,46.18
device_60,2026-04-22T05:52:55.275407,56.52
device_60,2026-04-22T05:51:55.275407,64.76
device_60,2026-04-22T05:50:55.275407,52.36
device_60,2026-04-22T05:49:55.275407,50.46
